Name,Value,Timestamp,Step
"finetune-train/loss",1.471785,1621086244400,912
"finetune-train/acc",0.9980469,1621086244774,914
"finetune-train/loss",1.4717188,1621086244774,914
"finetune-train/acc",0.9983724,1621086245037,916
"finetune-train/loss",1.4716927,1621086245038,916
"finetune-train/acc",0.9977214,1621086245304,918
"finetune-train/loss",1.4713198,1621086245304,918
"finetune-lr",3.141427e-05,1621086245555,920
"finetune-train/acc",0.9973958,1621086245572,920
"finetune-train/loss",1.4718448,1621086245572,920
"finetune-train/acc",0.9970703,1621086245980,922
"finetune-train/loss",1.4722258,1621086245980,922
"finetune-train/acc",0.9973958,1621086246263,924
"finetune-train/loss",1.4723295,1621086246263,924
"finetune-train/acc",0.9967448,1621086246544,926
"finetune-train/loss",1.472531,1621086246545,926
"finetune-train/acc",0.9980469,1621086246849,928
"finetune-train/loss",1.4720703,1621086246849,928
"finetune-lr",3.1241667e-05,1621086247190,930
"finetune-train/acc",0.9973958,1621086247207,930
"finetune-train/loss",1.4723531,1621086247208,930
"finetune-train/acc",0.9973958,1621086247479,932
"finetune-train/loss",1.4714297,1621086247480,932
"finetune-train/acc",0.9970703,1621086247749,934
"finetune-train/loss",1.4723139,1621086247749,934
"finetune-train/acc",0.9973958,1621086248026,936
"finetune-train/loss",1.4717293,1621086248026,936
"finetune-train/acc",0.9977214,1621086248437,938
"finetune-train/loss",1.4717264,1621086248438,938
"finetune-lr",3.106783e-05,1621086248695,940
"finetune-train/acc",0.9970703,1621086248712,940
"finetune-train/loss",1.4718021,1621086248713,940
"finetune-train/acc",0.9977214,1621086249007,942
"finetune-train/loss",1.471212,1621086249007,942
"finetune-train/acc",0.9977214,1621086249267,944
"finetune-train/loss",1.4718167,1621086249268,944
"finetune-train/acc",0.9980469,1621086249672,946
"finetune-train/loss",1.4718099,1621086249672,946
"finetune-train/acc",0.99902344,1621086249965,948
"finetune-train/loss",1.4710321,1621086249966,948
"finetune-lr",3.089278e-05,1621086250223,950
"finetune-train/acc",0.9977214,1621086250238,950
"finetune-train/loss",1.4722933,1621086250239,950
"finetune-train/acc",0.9967448,1621086250566,952
"finetune-train/loss",1.4723209,1621086250567,952
"finetune-train/acc",0.9970703,1621086250925,954
"finetune-train/loss",1.4716858,1621086250925,954
"finetune-train/acc",0.9980469,1621086251190,956
"finetune-train/loss",1.4716011,1621086251190,956
"finetune-train/acc",0.9973958,1621086251460,958
"finetune-train/loss",1.4710613,1621086251460,958
"finetune-lr",3.0716536e-05,1621086251722,960
"finetune-train/acc",0.9977214,1621086251739,960
"finetune-train/loss",1.4715662,1621086251739,960
"finetune-train/acc",0.9977214,1621086252148,962
"finetune-train/loss",1.4712528,1621086252149,962
"finetune-train/acc",0.9973958,1621086252447,964
"finetune-train/loss",1.4721812,1621086252447,964
"finetune-train/acc",0.9973958,1621086252712,966
"finetune-train/loss",1.4722964,1621086252712,966
"finetune-train/acc",0.9967448,1621086253058,968
"finetune-train/loss",1.4721123,1621086253058,968
"finetune-lr",3.0539115e-05,1621086253360,970
"finetune-train/acc",0.9977214,1621086253375,970
"finetune-train/loss",1.4723226,1621086253375,970
"finetune-train/acc",0.9977214,1621086253639,972
"finetune-train/loss",1.4714464,1621086253639,972
"finetune-train/acc",0.9973958,1621086253902,974
"finetune-train/loss",1.4721807,1621086253902,974
"finetune-train/acc",0.9973958,1621086254157,976
"finetune-train/loss",1.4715701,1621086254158,976
"finetune-train/acc",0.9977214,1621086254620,978
"finetune-train/loss",1.4713539,1621086254621,978
"finetune-lr",3.036054e-05,1621086254870,980
"finetune-train/acc",0.9977214,1621086254885,980
"finetune-train/loss",1.4715904,1621086254885,980
"finetune-train/acc",0.9983724,1621086255150,982
"finetune-train/loss",1.4707018,1621086255150,982
"finetune-train/acc",0.99869794,1621086255419,984
"finetune-train/loss",1.4706186,1621086255420,984
"finetune-train/acc",0.99902344,1621086255822,986
"finetune-train/loss",1.4701666,1621086255823,986
"finetune-train/acc",0.9977214,1621086256090,988
"finetune-train/loss",1.4716812,1621086256090,988
"finetune-lr",3.0180829e-05,1621086256345,990
"finetune-train/acc",0.9983724,1621086256359,990
"finetune-train/loss",1.4715424,1621086256360,990
"finetune-train/acc",0.9980469,1621086256629,992
"finetune-train/loss",1.4716784,1621086256629,992
"finetune-train/acc",0.9967448,1621086257064,994
"finetune-train/loss",1.472025,1621086257065,994
"finetune-train/acc",0.9973958,1621086257334,996
"finetune-train/loss",1.4714254,1621086257334,996
"finetune-train/acc",0.9980469,1621086257609,998
"finetune-train/loss",1.4714938,1621086257609,998
"finetune-lr",3e-05,1621086257856,1000
"finetune-train/acc",0.9980469,1621086257871,1000
"finetune-train/loss",1.470534,1621086257872,1000
"finetune-train/acc",0.9980469,1621086258296,1002
"finetune-train/loss",1.471044,1621086258296,1002
"finetune-val/loss",1.5207604,1621086259507,1002
"finetune-val/acc",0.9472,1621086259507,1002
"finetune-train/acc",0.9977214,1621086270692,1004
"finetune-train/loss",1.4716021,1621086270693,1004
"finetune-train/acc",0.9980469,1621086271014,1006
"finetune-train/loss",1.4713377,1621086271015,1006
"finetune-train/acc",0.9970703,1621086271287,1008
"finetune-train/loss",1.4721808,1621086271287,1008
"finetune-lr",2.9818075e-05,1621086271665,1010
"finetune-train/acc",0.9973958,1621086271680,1010
"finetune-train/loss",1.4713297,1621086271681,1010
"finetune-train/acc",0.9977214,1621086271946,1012
"finetune-train/loss",1.4708529,1621086271947,1012
"finetune-train/acc",0.99641925,1621086272227,1014
"finetune-train/loss",1.4719434,1621086272228,1014
"finetune-train/acc",0.9980469,1621086272490,1016
"finetune-train/loss",1.4718078,1621086272491,1016
"finetune-train/acc",0.9970703,1621086272902,1018
"finetune-train/loss",1.4720179,1621086272903,1018
"finetune-lr",2.9635074e-05,1621086273161,1020
"finetune-train/acc",0.9967448,1621086273177,1020
"finetune-train/loss",1.4720421,1621086273178,1020
"finetune-train/acc",0.99902344,1621086273443,1022
"finetune-train/loss",1.4707731,1621086273444,1022
"finetune-train/acc",0.99869794,1621086273710,1024
"finetune-train/loss",1.4704262,1621086273711,1024
"finetune-train/acc",0.9977214,1621086274140,1026
"finetune-train/loss",1.4709682,1621086274140,1026
"finetune-train/acc",0.9983724,1621086274407,1028
"finetune-train/loss",1.4712238,1621086274407,1028
"finetune-lr",2.9451016e-05,1621086274658,1030
"finetune-train/acc",0.9983724,1621086274673,1030
"finetune-train/loss",1.4703251,1621086274674,1030
"finetune-train/acc",0.9983724,1621086274950,1032
"finetune-train/loss",1.4711618,1621086274951,1032
"finetune-train/acc",0.9980469,1621086275371,1034
"finetune-train/loss",1.4708792,1621086275372,1034
"finetune-train/acc",0.9977214,1621086275636,1036
"finetune-train/loss",1.4708782,1621086275636,1036
"finetune-train/acc",0.9970703,1621086275911,1038
"finetune-train/loss",1.4721161,1621086275912,1038
"finetune-lr",2.926592e-05,1621086276165,1040
"finetune-train/acc",0.9977214,1621086276181,1040
"finetune-train/loss",1.4716921,1621086276181,1040
"finetune-train/acc",0.99609375,1621086276611,1042
"finetune-train/loss",1.4722811,1621086276611,1042
"finetune-train/acc",0.9977214,1621086276895,1044
"finetune-train/loss",1.4716396,1621086276896,1044
"finetune-train/acc",0.99869794,1621086277163,1046
"finetune-train/loss",1.4706335,1621086277163,1046
"finetune-train/acc",0.99869794,1621086277436,1048
"finetune-train/loss",1.471171,1621086277437,1048
"finetune-lr",2.907981e-05,1621086277831,1050
"finetune-train/acc",0.9977214,1621086277845,1050
"finetune-train/loss",1.4717232,1621086277846,1050
"finetune-train/acc",0.99869794,1621086278115,1052
"finetune-train/loss",1.4707686,1621086278116,1052
"finetune-train/acc",0.9973958,1621086278378,1054
"finetune-train/loss",1.4717642,1621086278379,1054
"finetune-train/acc",0.9973958,1621086278657,1056
"finetune-train/loss",1.4712707,1621086278658,1056
"finetune-train/acc",0.9977214,1621086279070,1058
"finetune-train/loss",1.4714222,1621086279071,1058
"finetune-lr",2.8892704e-05,1621086279326,1060
"finetune-train/acc",0.9973958,1621086279342,1060
"finetune-train/loss",1.4711176,1621086279342,1060
"finetune-train/acc",0.9977214,1621086279615,1062
"finetune-train/loss",1.4710459,1621086279615,1062
"finetune-train/acc",0.9977214,1621086279906,1064
"finetune-train/loss",1.4709975,1621086279906,1064
"finetune-train/acc",0.9983724,1621086280302,1066
"finetune-train/loss",1.4713026,1621086280302,1066
"finetune-train/acc",0.9977214,1621086280572,1068
"finetune-train/loss",1.471007,1621086280572,1068
"finetune-lr",2.8704622e-05,1621086280828,1070
"finetune-train/acc",0.9973958,1621086280844,1070
"finetune-train/loss",1.4711581,1621086280845,1070
"finetune-train/acc",0.9983724,1621086281110,1072
"finetune-train/loss",1.4708132,1621086281111,1072
"finetune-train/acc",0.9980469,1621086281526,1074
"finetune-train/loss",1.4707217,1621086281527,1074
"finetune-train/acc",0.9980469,1621086281798,1076
"finetune-train/loss",1.4707322,1621086281798,1076
"finetune-train/acc",0.9980469,1621086282065,1078
"finetune-train/loss",1.4706731,1621086282066,1078
"finetune-lr",2.8515586e-05,1621086282342,1080
"finetune-train/acc",0.9977214,1621086282358,1080
"finetune-train/loss",1.471213,1621086282359,1080
"finetune-train/acc",0.9977214,1621086282792,1082
"finetune-train/loss",1.4711771,1621086282793,1082
"finetune-train/acc",0.9980469,1621086283058,1084
"finetune-train/loss",1.4702377,1621086283058,1084
"finetune-train/acc",0.9970703,1621086283334,1086
"finetune-train/loss",1.4715039,1621086283334,1086
"finetune-train/acc",0.9967448,1621086283598,1088
"finetune-train/loss",1.471397,1621086283599,1088
"finetune-lr",2.8325616e-05,1621086284002,1090
"finetune-train/acc",0.9967448,1621086284020,1090
"finetune-train/loss",1.4718332,1621086284021,1090
"finetune-train/acc",0.9973958,1621086284294,1092
"finetune-train/loss",1.471145,1621086284294,1092
"finetune-train/acc",0.99641925,1621086284560,1094
"finetune-train/loss",1.4721527,1621086284561,1094
"finetune-train/acc",0.9983724,1621086284845,1096
"finetune-train/loss",1.4702219,1621086284845,1096
"finetune-train/acc",0.9977214,1621086285243,1098
"finetune-train/loss",1.4707956,1621086285244,1098
"finetune-lr",2.8134733e-05,1621086285492,1100
"finetune-train/acc",0.9973958,1621086285508,1100
"finetune-train/loss",1.4713078,1621086285509,1100
"finetune-train/acc",0.9973958,1621086285796,1102
"finetune-train/loss",1.4702826,1621086285797,1102
"finetune-val/loss",1.5203031,1621086287085,1102
"finetune-val/acc",0.9472,1621086287085,1102
"finetune-train/acc",0.99902344,1621086298389,1104
"finetune-train/loss",1.4709467,1621086298390,1104
"finetune-train/acc",0.9983724,1621086298839,1106
"finetune-train/loss",1.4700346,1621086298840,1106
"finetune-train/acc",0.9973958,1621086299120,1108
"finetune-train/loss",1.4709053,1621086299121,1108
"finetune-lr",2.7942959e-05,1621086299392,1110
"finetune-train/acc",0.9973958,1621086299408,1110
"finetune-train/loss",1.4708401,1621086299408,1110
"finetune-train/acc",0.9980469,1621086299703,1112
"finetune-train/loss",1.4706155,1621086299704,1112
"finetune-train/acc",0.9970703,1621086300060,1114
"finetune-train/loss",1.4710917,1621086300061,1114
"finetune-train/acc",0.9977214,1621086300347,1116
"finetune-train/loss",1.4711517,1621086300348,1116
"finetune-train/acc",0.9973958,1621086300614,1118
"finetune-train/loss",1.4712867,1621086300615,1118
"finetune-lr",2.7750311e-05,1621086300873,1120
"finetune-train/acc",0.9983724,1621086300890,1120
"finetune-train/loss",1.4704529,1621086300890,1120
"finetune-train/acc",0.9983724,1621086301299,1122
"finetune-train/loss",1.4705101,1621086301301,1122
"finetune-train/acc",0.9973958,1621086301565,1124
"finetune-train/loss",1.4711918,1621086301566,1124
"finetune-train/acc",0.9977214,1621086301837,1126
"finetune-train/loss",1.4710569,1621086301838,1126
"finetune-train/acc",0.99934894,1621086302115,1128
"finetune-train/loss",1.4700152,1621086302115,1128
"finetune-lr",2.7556816e-05,1621086302497,1130
"finetune-train/acc",0.9980469,1621086302513,1130
"finetune-train/loss",1.4711475,1621086302513,1130
"finetune-train/acc",0.9977214,1621086302786,1132
"finetune-train/loss",1.4706559,1621086302786,1132
"finetune-train/acc",0.99576825,1621086303067,1134
"finetune-train/loss",1.472382,1621086303068,1134
"finetune-train/acc",0.9980469,1621086303338,1136
"finetune-train/loss",1.4704866,1621086303339,1136
"finetune-train/acc",0.9970703,1621086303739,1138
"finetune-train/loss",1.4711018,1621086303739,1138
"finetune-lr",2.7362492e-05,1621086303998,1140
"finetune-train/acc",0.9980469,1621086304015,1140
"finetune-train/loss",1.4703268,1621086304017,1140
"finetune-train/acc",0.9977214,1621086304288,1142
"finetune-train/loss",1.470303,1621086304289,1142
"finetune-train/acc",0.99869794,1621086304604,1144
"finetune-train/loss",1.4700431,1621086304604,1144
"finetune-train/acc",0.9980469,1621086304977,1146
"finetune-train/loss",1.470945,1621086304978,1146
"finetune-train/acc",0.9980469,1621086305248,1148
"finetune-train/loss",1.4704098,1621086305248,1148
"finetune-lr",2.716736e-05,1621086305504,1150
"finetune-train/acc",0.9977214,1621086305518,1150
"finetune-train/loss",1.471008,1621086305519,1150
"finetune-train/acc",0.9970703,1621086305803,1152
"finetune-train/loss",1.4704342,1621086305804,1152
"finetune-train/acc",0.9980469,1621086306206,1154
"finetune-train/loss",1.4706869,1621086306206,1154
"finetune-train/acc",0.9980469,1621086306472,1156
"finetune-train/loss",1.4702955,1621086306473,1156
"finetune-train/acc",0.9980469,1621086306753,1158
"finetune-train/loss",1.4703064,1621086306754,1158
"finetune-lr",2.697144e-05,1621086307015,1160
"finetune-train/acc",0.9970703,1621086307032,1160
"finetune-train/loss",1.4710661,1621086307034,1160
"finetune-train/acc",0.99869794,1621086307446,1162
"finetune-train/loss",1.4699475,1621086307446,1162
"finetune-train/acc",0.9973958,1621086307727,1164
"finetune-train/loss",1.4706069,1621086307727,1164
"finetune-train/acc",0.9983724,1621086307992,1166
"finetune-train/loss",1.4708735,1621086307992,1166
"finetune-train/acc",0.99869794,1621086308323,1168
"finetune-train/loss",1.469649,1621086308324,1168
"finetune-lr",2.6774758e-05,1621086308660,1170
"finetune-train/acc",0.9980469,1621086308677,1170
"finetune-train/loss",1.4708375,1621086308678,1170
"finetune-train/acc",0.9977214,1621086308964,1172
"finetune-train/loss",1.4707931,1621086308965,1172
"finetune-train/acc",0.99902344,1621086309231,1174
"finetune-train/loss",1.4693179,1621086309231,1174
"finetune-train/acc",0.9980469,1621086309632,1176
"finetune-train/loss",1.4703493,1621086309632,1176
"finetune-train/acc",0.9980469,1621086309899,1178
"finetune-train/loss",1.4701452,1621086309900,1178
"finetune-lr",2.6577332e-05,1621086310163,1180
"finetune-train/acc",0.9983724,1621086310177,1180
"finetune-train/loss",1.4702202,1621086310178,1180
"finetune-train/acc",0.99902344,1621086310453,1182
"finetune-train/loss",1.4700956,1621086310453,1182
"finetune-train/acc",0.9970703,1621086310774,1184
"finetune-train/loss",1.4716142,1621086310774,1184
"finetune-train/acc",0.9983724,1621086311089,1186
"finetune-train/loss",1.4706469,1621086311089,1186
"finetune-train/acc",0.9983724,1621086311364,1188
"finetune-train/loss",1.4706434,1621086311364,1188
"finetune-lr",2.6379186e-05,1621086311612,1190
"finetune-train/acc",0.9977214,1621086311627,1190
"finetune-train/loss",1.47078,1621086311628,1190
"finetune-train/acc",0.9967448,1621086311891,1192
"finetune-train/loss",1.4706186,1621086311892,1192
"finetune-train/acc",0.99902344,1621086312338,1194
"finetune-train/loss",1.4700361,1621086312339,1194
"finetune-train/acc",0.9970703,1621086312608,1196
"finetune-train/loss",1.4709643,1621086312608,1196
"finetune-train/acc",0.9970703,1621086312871,1198
"finetune-train/loss",1.4706391,1621086312871,1198
"finetune-lr",2.618034e-05,1621086313132,1200
"finetune-train/acc",0.9980469,1621086313149,1200
"finetune-train/loss",1.470332,1621086313150,1200
"finetune-train/acc",0.9967448,1621086313573,1202
"finetune-train/loss",1.4709196,1621086313573,1202
"finetune-val/loss",1.5199274,1621086314797,1202
"finetune-val/acc",0.9472,1621086314798,1202
"finetune-train/acc",0.9980469,1621086325935,1204
"finetune-train/loss",1.4703121,1621086325935,1204
"finetune-train/acc",0.9973958,1621086326257,1206
"finetune-train/loss",1.4711375,1621086326257,1206
"finetune-train/acc",0.9983724,1621086326528,1208
"finetune-train/loss",1.4692074,1621086326529,1208
"finetune-lr",2.5980817e-05,1621086326904,1210
"finetune-train/acc",0.9973958,1621086326920,1210
"finetune-train/loss",1.4704548,1621086326920,1210
"finetune-train/acc",0.9973958,1621086327199,1212
"finetune-train/loss",1.4706073,1621086327199,1212
"finetune-train/acc",0.9973958,1621086327474,1214
"finetune-train/loss",1.4703237,1621086327475,1214
"finetune-train/acc",0.9977214,1621086327743,1216
"finetune-train/loss",1.4707874,1621086327743,1216
"finetune-train/acc",0.9977214,1621086328165,1218
"finetune-train/loss",1.4706936,1621086328166,1218
"finetune-lr",2.5780635e-05,1621086328421,1220
"finetune-train/acc",0.9980469,1621086328438,1220
"finetune-train/loss",1.4703048,1621086328439,1220
"finetune-train/acc",0.9977214,1621086328705,1222
"finetune-train/loss",1.4705509,1621086328706,1222
"finetune-train/acc",0.9977214,1621086328984,1224
"finetune-train/loss",1.4702,1621086328984,1224
"finetune-train/acc",0.99869794,1621086329408,1226
"finetune-train/loss",1.4704174,1621086329409,1226
"finetune-train/acc",0.9983724,1621086329689,1228
"finetune-train/loss",1.4698197,1621086329689,1228
"finetune-lr",2.5579822e-05,1621086329950,1230
"finetune-train/acc",0.9980469,1621086329964,1230
"finetune-train/loss",1.4709015,1621086329964,1230
"finetune-train/acc",0.9977214,1621086330235,1232
"finetune-train/loss",1.4702286,1621086330235,1232
"finetune-train/acc",0.9973958,1621086330632,1234
"finetune-train/loss",1.4705912,1621086330633,1234
"finetune-train/acc",0.9977214,1621086330902,1236
"finetune-train/loss",1.470589,1621086330902,1236
"finetune-train/acc",0.9983724,1621086331173,1238
"finetune-train/loss",1.4699713,1621086331174,1238
"finetune-lr",2.5378396e-05,1621086331435,1240
"finetune-train/acc",0.9977214,1621086331451,1240
"finetune-train/loss",1.4708452,1621086331452,1240
"finetune-train/acc",0.9983724,1621086331867,1242
"finetune-train/loss",1.4699997,1621086331868,1242
"finetune-train/acc",0.9980469,1621086332141,1244
"finetune-train/loss",1.4698353,1621086332142,1244
"finetune-train/acc",0.9973958,1621086332408,1246
"finetune-train/loss",1.4703385,1621086332408,1246
"finetune-train/acc",0.9973958,1621086332677,1248
"finetune-train/loss",1.470326,1621086332677,1248
"finetune-lr",2.5176381e-05,1621086333096,1250
"finetune-train/acc",0.9983724,1621086333115,1250
"finetune-train/loss",1.4697056,1621086333116,1250
"finetune-train/acc",0.9973958,1621086333392,1252
"finetune-train/loss",1.4710512,1621086333393,1252
"finetune-train/acc",0.99869794,1621086333693,1254
"finetune-train/loss",1.469811,1621086333693,1254
"finetune-train/acc",0.9970703,1621086333974,1256
"finetune-train/loss",1.4707556,1621086333975,1256
"finetune-train/acc",0.99902344,1621086334419,1258
"finetune-train/loss",1.4697558,1621086334419,1258
"finetune-lr",2.4973799e-05,1621086334669,1260
"finetune-train/acc",0.9983724,1621086334685,1260
"finetune-train/loss",1.4694301,1621086334686,1260
"finetune-train/acc",0.9977214,1621086334954,1262
"finetune-train/loss",1.4699726,1621086334955,1262
"finetune-train/acc",0.9973958,1621086335221,1264
"finetune-train/loss",1.470264,1621086335222,1264
"finetune-train/acc",0.99869794,1621086335643,1266
"finetune-train/loss",1.469668,1621086335644,1266
"finetune-train/acc",0.9970703,1621086335908,1268
"finetune-train/loss",1.470635,1621086335909,1268
"finetune-lr",2.4770668e-05,1621086336154,1270
"finetune-train/acc",0.9977214,1621086336170,1270
"finetune-train/loss",1.4705572,1621086336170,1270
"finetune-train/acc",0.9983724,1621086336436,1272
"finetune-train/loss",1.470358,1621086336437,1272
"finetune-train/acc",0.9977214,1621086336899,1274
"finetune-train/loss",1.4703408,1621086336900,1274
"finetune-train/acc",0.99934894,1621086337181,1276
"finetune-train/loss",1.4690046,1621086337182,1276
"finetune-train/acc",0.9980469,1621086337465,1278
"finetune-train/loss",1.4701504,1621086337466,1278
"finetune-lr",2.4567018e-05,1621086337749,1280
"finetune-train/acc",0.9980469,1621086337765,1280
"finetune-train/loss",1.4697226,1621086337766,1280
"finetune-train/acc",0.9977214,1621086338121,1282
"finetune-train/loss",1.470101,1621086338121,1282
"finetune-train/acc",0.9980469,1621086338387,1284
"finetune-train/loss",1.4702975,1621086338387,1284
"finetune-train/acc",0.9980469,1621086338666,1286
"finetune-train/loss",1.4702533,1621086338666,1286
"finetune-train/acc",0.9967448,1621086338969,1288
"finetune-train/loss",1.4709953,1621086338969,1288
"finetune-lr",2.4362866e-05,1621086339309,1290
"finetune-train/acc",0.9983724,1621086339324,1290
"finetune-train/loss",1.4698958,1621086339324,1290
"finetune-train/acc",0.99902344,1621086339610,1292
"finetune-train/loss",1.4690671,1621086339610,1292
"finetune-train/acc",0.9967448,1621086339873,1294
"finetune-train/loss",1.4709717,1621086339873,1294
"finetune-train/acc",0.9973958,1621086340150,1296
"finetune-train/loss",1.4708977,1621086340150,1296
"finetune-train/acc",0.9980469,1621086340567,1298
"finetune-train/loss",1.4703225,1621086340567,1298
"finetune-lr",2.4158233e-05,1621086340828,1300
"finetune-train/acc",0.9970703,1621086340844,1300
"finetune-train/loss",1.4706697,1621086340845,1300
"finetune-train/acc",0.9970703,1621086341126,1302
"finetune-train/loss",1.4703832,1621086341127,1302
"finetune-val/loss",1.5196161,1621086342373,1302
"finetune-val/acc",0.9471,1621086342373,1302
"finetune-train/acc",0.9980469,1621086353555,1304
"finetune-train/loss",1.4700397,1621086353555,1304
"finetune-train/acc",0.9983724,1621086353943,1306
"finetune-train/loss",1.4694829,1621086353943,1306
"finetune-train/acc",0.99869794,1621086354224,1308
"finetune-train/loss",1.4691857,1621086354225,1308
"finetune-lr",2.3953147e-05,1621086354479,1310
"finetune-train/acc",0.9977214,1621086354495,1310
"finetune-train/loss",1.4700209,1621086354496,1310
"finetune-train/acc",0.9970703,1621086354765,1312
"finetune-train/loss",1.4707122,1621086354766,1312
"finetune-train/acc",0.9980469,1621086355206,1314
"finetune-train/loss",1.4695287,1621086355208,1314
"finetune-train/acc",0.9983724,1621086355477,1316
"finetune-train/loss",1.4695554,1621086355478,1316
"finetune-train/acc",0.9977214,1621086355740,1318
"finetune-train/loss",1.4700571,1621086355741,1318
"finetune-lr",2.3747627e-05,1621086355997,1320
"finetune-train/acc",0.99641925,1621086356014,1320
"finetune-train/loss",1.471028,1621086356014,1320
"finetune-train/acc",0.9970703,1621086356447,1322
"finetune-train/loss",1.4706374,1621086356448,1322
"finetune-train/acc",0.9980469,1621086356709,1324
"finetune-train/loss",1.4700874,1621086356710,1324
"finetune-train/acc",0.9973958,1621086356981,1326
"finetune-train/loss",1.4705595,1621086356982,1326
"finetune-train/acc",0.9983724,1621086357247,1328
"finetune-train/loss",1.4697155,1621086357248,1328
"finetune-lr",2.3541696e-05,1621086357651,1330
"finetune-train/acc",0.9977214,1621086357666,1330
"finetune-train/loss",1.4698912,1621086357667,1330
"finetune-train/acc",0.99869794,1621086357974,1332
"finetune-train/loss",1.4697291,1621086357974,1332
"finetune-train/acc",0.9977214,1621086358249,1334
"finetune-train/loss",1.470004,1621086358249,1334
"finetune-train/acc",0.9980469,1621086358520,1336
"finetune-train/loss",1.4706982,1621086358520,1336
"finetune-train/acc",0.99641925,1621086358948,1338
"finetune-train/loss",1.4706959,1621086358949,1338
"finetune-lr",2.3335375e-05,1621086359198,1340
"finetune-train/acc",0.9977214,1621086359214,1340
"finetune-train/loss",1.4701849,1621086359215,1340
"finetune-train/acc",0.9983724,1621086359477,1342
"finetune-train/loss",1.4693681,1621086359478,1342
"finetune-train/acc",0.99869794,1621086359754,1344
"finetune-train/loss",1.469649,1621086359754,1344
"finetune-train/acc",0.9973958,1621086360154,1346
"finetune-train/loss",1.4707178,1621086360155,1346
"finetune-train/acc",0.9970703,1621086360421,1348
"finetune-train/loss",1.4701179,1621086360422,1348
"finetune-lr",2.3128689e-05,1621086360673,1350
"finetune-train/acc",0.9977214,1621086360687,1350
"finetune-train/loss",1.4698877,1621086360687,1350
"finetune-train/acc",0.9970703,1621086360949,1352
"finetune-train/loss",1.4700537,1621086360949,1352
"finetune-train/acc",0.9977214,1621086361374,1354
"finetune-train/loss",1.4705,1621086361375,1354
"finetune-train/acc",0.9980469,1621086361647,1356
"finetune-train/loss",1.4697933,1621086361648,1356
"finetune-train/acc",0.9980469,1621086361918,1358
"finetune-train/loss",1.4701926,1621086361918,1358
"finetune-lr",2.292166e-05,1621086362191,1360
"finetune-train/acc",0.9977214,1621086362204,1360
"finetune-train/loss",1.4694875,1621086362205,1360
"finetune-train/acc",0.9977214,1621086362652,1362
"finetune-train/loss",1.4699215,1621086362653,1362
"finetune-train/acc",0.99869794,1621086362915,1364
"finetune-train/loss",1.468984,1621086362916,1364
"finetune-train/acc",0.9980469,1621086363183,1366
"finetune-train/loss",1.4697374,1621086363183,1366
"finetune-train/acc",0.9970703,1621086363452,1368
"finetune-train/loss",1.4706659,1621086363452,1368
"finetune-lr",2.2714312e-05,1621086363856,1370
"finetune-train/acc",0.9980469,1621086363872,1370
"finetune-train/loss",1.4697186,1621086363873,1370
"finetune-train/acc",0.9973958,1621086364147,1372
"finetune-train/loss",1.4698668,1621086364147,1372
"finetune-train/acc",0.9980469,1621086364419,1374
"finetune-train/loss",1.4702545,1621086364420,1374
"finetune-train/acc",0.9967448,1621086364686,1376
"finetune-train/loss",1.4704345,1621086364687,1376
"finetune-train/acc",0.9973958,1621086365099,1378
"finetune-train/loss",1.4700435,1621086365099,1378
"finetune-lr",2.2506665e-05,1621086365347,1380
"finetune-train/acc",0.9977214,1621086365363,1380
"finetune-train/loss",1.4702492,1621086365364,1380
"finetune-train/acc",0.9977214,1621086365628,1382
"finetune-train/loss",1.4696733,1621086365629,1382
"finetune-train/acc",0.9980469,1621086365893,1384
"finetune-train/loss",1.4693457,1621086365894,1384
"finetune-train/acc",0.9980469,1621086366335,1386
"finetune-train/loss",1.469546,1621086366335,1386
"finetune-train/acc",0.9970703,1621086366600,1388
"finetune-train/loss",1.4702104,1621086366601,1388
"finetune-lr",2.2298744e-05,1621086366877,1390
"finetune-train/acc",0.99869794,1621086366892,1390
"finetune-train/loss",1.4700122,1621086366892,1390
"finetune-train/acc",0.9967448,1621086367174,1392
"finetune-train/loss",1.4704801,1621086367175,1392
"finetune-train/acc",0.9983724,1621086367567,1394
"finetune-train/loss",1.4693427,1621086367568,1394
"finetune-train/acc",0.9983724,1621086367828,1396
"finetune-train/loss",1.4693931,1621086367828,1396
"finetune-train/acc",0.9973958,1621086368095,1398
"finetune-train/loss",1.4704143,1621086368096,1398
"finetune-lr",2.209057e-05,1621086368355,1400
"finetune-train/acc",0.9983724,1621086368374,1400
"finetune-train/loss",1.4694128,1621086368374,1400
"finetune-train/acc",0.9973958,1621086368792,1402
"finetune-train/loss",1.4697229,1621086368793,1402
"finetune-val/loss",1.5193594,1621086370056,1402
"finetune-val/acc",0.9471,1621086370057,1402
"finetune-train/acc",0.9970703,1621086381676,1404
"finetune-train/loss",1.470245,1621086381676,1404
"finetune-train/acc",0.9970703,1621086381987,1406
"finetune-train/loss",1.469864,1621086381988,1406
"finetune-train/acc",0.9977214,1621086382437,1408
"finetune-train/loss",1.4698693,1621086382438,1408
"finetune-lr",2.1882166e-05,1621086382698,1410
"finetune-train/acc",0.99641925,1621086382715,1410
"finetune-train/loss",1.4703802,1621086382716,1410
"finetune-train/acc",0.9977214,1621086382977,1412
"finetune-train/loss",1.469376,1621086382978,1412
"finetune-train/acc",0.9980469,1621086383246,1414
"finetune-train/loss",1.4696697,1621086383247,1414
